id;pm10;pm25;pm1;co2;co;humidity;temperature;date;long;lat
"7496";"31";"60";"45";"5829";"3.44";"0";"0";"2018-01-04 14:07:36";"-17.444";"14.6979"
"7497";"31";"60";"45";"-23618";"3.44";"0";"0";"2018-01-04 14:07:38";"-17.444";"14.6979"
"7498";"35";"66";"50";"-23618";"3.45";"0";"0";"2018-01-04 14:07:40";"-17.444";"14.6979"
"7499";"35";"66";"50";"20314";"3.45";"0";"0";"2018-01-04 14:07:42";"-17.444";"14.6979"
"7500";"37";"67";"50";"-11897";"3.44";"0";"0";"2018-01-04 14:07:44";"-17.444";"14.6979"
"7501";"40";"73";"53";"-18879";"3.44";"0";"0";"2018-01-04 14:07:45";"-17.444";"14.6979"
"7502";"37";"70";"51";"22707";"3.44";"0";"0";"2018-01-04 14:07:47";"-17.444";"14.6979"
"7503";"37";"69";"50";"16007";"3.6";"0";"0";"2018-01-04 14:07:49";"-17.444";"14.6979"
"7504";"37";"69";"50";"-11948";"3.44";"0";"0";"2018-01-04 14:07:51";"-17.444";"14.6979"
"7505";"34";"66";"49";"-32373";"3.44";"0";"0";"2018-01-04 14:07:53";"-17.444";"14.6979"
"7506";"34";"66";"49";"19103";"3.44";"0";"0";"2018-01-04 14:07:54";"-17.444";"14.6979"
"7507";"36";"66";"51";"-29759";"3.44";"0";"0";"2018-01-04 14:07:56";"-17.444";"14.6979"
"7508";"38";"71";"55";"855";"3.46";"0";"0";"2018-01-04 14:07:58";"-17.444";"14.6979"
"7509";"41";"74";"59";"-14518";"3.52";"0";"0";"2018-01-04 14:08:00";"-17.444";"14.6979"
"7510";"40";"71";"58";"15888";"3.62";"0";"0";"2018-01-04 14:08:01";"-17.444";"14.6979"
"7511";"41";"72";"59";"12976";"3.45";"0";"0";"2018-01-04 14:08:04";"-17.444";"14.6979"
"7512";"45";"75";"63";"-28382";"3.46";"0";"0";"2018-01-04 14:08:05";"-17.444";"14.6979"
"7513";"46";"76";"64";"-27216";"3.46";"0";"0";"2018-01-04 14:08:07";"-17.444";"14.6979"
"7514";"52";"81";"71";"-13211";"3.47";"0";"0";"2018-01-04 14:08:09";"-17.444";"14.6979"
"7515";"51";"81";"71";"9349";"3.46";"0";"0";"2018-01-04 14:08:10";"-17.444";"14.6979"
"7516";"50";"79";"66";"-3866";"3.57";"0";"0";"2018-01-04 14:08:12";"-17.444";"14.6979"
"7517";"47";"75";"64";"-29954";"3.44";"0";"0";"2018-01-04 14:08:14";"-17.444";"14.6979"
"7518";"45";"71";"60";"-28382";"3.44";"0";"0";"2018-01-04 14:08:16";"-17.444";"14.6979"
"7519";"29";"51";"41";"-20399";"3.5";"0";"0";"2018-01-04 14:08:18";"-17.444";"14.6979"
"7520";"27";"46";"38";"27848";"3.49";"0";"0";"2018-01-04 14:08:19";"-17.444";"14.6979"
"7521";"26";"46";"38";"-26802";"3.67";"0";"0";"2018-01-04 14:08:21";"-17.444";"14.6979"
"7522";"27";"50";"42";"30918";"3.46";"0";"0";"2018-01-04 14:08:23";"-17.444";"14.6979"
"7523";"31";"54";"45";"-361";"3.46";"0";"0";"2018-01-04 14:08:25";"-17.444";"14.6979"
"7524";"34";"59";"48";"8370";"3.48";"0";"0";"2018-01-04 14:08:26";"-17.444";"14.6979"
"7525";"36";"61";"50";"-5490";"3.48";"0";"0";"2018-01-04 14:08:29";"-17.444";"14.6979"
"7526";"41";"68";"57";"5829";"3.48";"0";"0";"2018-01-04 14:08:30";"-17.444";"14.6979"
"7527";"44";"70";"59";"-2080";"3.67";"0";"0";"2018-01-04 14:08:32";"-17.444";"14.6979"
"7528";"48";"76";"65";"13719";"3.46";"0";"0";"2018-01-04 14:08:34";"-17.444";"14.6979"
"7529";"50";"77";"67";"-7873";"3.47";"0";"0";"2018-01-04 14:08:35";"-17.444";"14.6979"
"7530";"50";"81";"70";"-13912";"3.46";"0";"0";"2018-01-04 14:08:37";"-17.444";"14.6979"
"7531";"54";"84";"73";"-17884";"3.45";"0";"0";"2018-01-04 14:08:39";"-17.444";"14.6979"
"7532";"54";"85";"74";"19422";"3.45";"0";"0";"2018-01-04 14:08:41";"-17.444";"14.6979"
"7533";"55";"85";"73";"14429";"3.44";"0";"0";"2018-01-04 14:08:43";"-17.444";"14.6979"
"7534";"56";"86";"74";"-6571";"3.87";"0";"0";"2018-01-04 14:08:45";"-17.444";"14.6979"
"7535";"56";"89";"76";"-29677";"3.77";"0";"0";"2018-01-04 14:08:46";"-17.444";"14.6979"
"7536";"58";"95";"79";"-11897";"3.5";"0";"0";"2018-01-04 14:08:48";"-17.444";"14.6979"
"7537";"64";"101";"84";"21806";"4.01";"0";"0";"2018-01-04 14:08:50";"-17.444";"14.6979"
"7538";"66";"105";"87";"5829";"3.45";"0";"0";"2018-01-04 14:08:51";"-17.444";"14.6979"
"7539";"67";"110";"88";"-19678";"3.47";"0";"0";"2018-01-04 14:08:53";"-17.444";"14.6979"
"7540";"69";"112";"90";"4422";"3.47";"0";"0";"2018-01-04 14:08:55";"-17.444";"14.6978"
"7541";"68";"106";"89";"15958";"3.5";"0";"0";"2018-01-04 14:08:57";"-17.444";"14.6978"
"7542";"64";"101";"87";"-3260";"3.5";"0";"0";"2018-01-04 14:08:59";"-17.444";"14.6979"
"7543";"62";"98";"84";"13732";"3.86";"0";"0";"2018-01-04 14:09:00";"-17.444";"14.6978"
"7544";"62";"98";"84";"-11897";"3.48";"0";"0";"2018-01-04 14:09:02";"-17.444";"14.6978"
"7545";"61";"98";"84";"-19241";"3.77";"0";"0";"2018-01-04 14:09:04";"-17.444";"14.6978"
"7546";"60";"99";"83";"-7913";"3.68";"0";"0";"2018-01-04 14:09:06";"-17.444";"14.6978"
"7547";"60";"99";"83";"15888";"3.46";"0";"0";"2018-01-04 14:09:08";"-17.444";"14.6978"
"7548";"47";"80";"65";"-22217";"3.49";"0";"0";"2018-01-04 14:09:10";"-17.444";"14.6978"
"7549";"38";"69";"55";"21806";"3.46";"0";"0";"2018-01-04 14:09:11";"-17.444";"14.6979"
"7550";"31";"58";"45";"-26802";"3.5";"0";"0";"2018-01-04 14:09:13";"-17.444";"14.6979"
"7551";"25";"49";"37";"28631";"3.52";"0";"0";"2018-01-04 14:09:15";"-17.444";"14.6978"
"7552";"23";"43";"35";"17356";"3.5";"0";"0";"2018-01-04 14:09:16";"-17.444";"14.6978"
"7553";"24";"47";"38";"-28382";"3.67";"0";"0";"2018-01-04 14:09:18";"-17.444";"14.6978"
"7554";"24";"47";"38";"27848";"3.46";"0";"0";"2018-01-04 14:09:20";"-17.444";"14.6978"
"7555";"24";"47";"38";"-15508";"3.47";"0";"0";"2018-01-04 14:09:22";"-17.444";"14.6979"
"7556";"24";"48";"39";"23304";"3.46";"0";"0";"2018-01-04 14:09:24";"-17.444";"14.6978"
"7557";"25";"51";"40";"4422";"3.51";"0";"0";"2018-01-04 14:09:25";"-17.444";"14.6978"
"7558";"25";"51";"40";"14429";"3.49";"0";"0";"2018-01-04 14:09:27";"-17.444";"14.6978"
"7559";"24";"49";"39";"-23477";"3.5";"0";"0";"2018-01-04 14:09:29";"-17.444";"14.6978"
"7560";"24";"48";"38";"29379";"3.51";"0";"0";"2018-01-04 14:09:31";"-17.444";"14.6978"
"7561";"24";"48";"38";"-8864";"3.47";"0";"0";"2018-01-04 14:09:33";"-17.444";"14.6978"
"7562";"23";"44";"36";"26325";"3.49";"0";"0";"2018-01-04 14:09:35";"-17.444";"14.6978"
"7563";"23";"44";"36";"30284";"3.46";"0";"0";"2018-01-04 14:09:36";"-17.444";"14.6978"
"7564";"23";"47";"37";"-29954";"3.47";"0";"0";"2018-01-04 14:09:38";"-17.444";"14.6978"
"7565";"23";"47";"37";"-13912";"3.61";"0";"0";"2018-01-04 14:09:40";"-17.444";"14.6978"
"7566";"24";"47";"38";"10096";"3.52";"0";"0";"2018-01-04 14:09:41";"-17.444";"14.6978"
"7567";"25";"47";"38";"24675";"3.44";"0";"0";"2018-01-04 14:09:43";"-17.444";"14.6978"
"7568";"25";"47";"38";"-11910";"3.83";"0";"0";"2018-01-04 14:09:45";"-17.444";"14.6978"
"7569";"26";"48";"38";"-7873";"3.46";"0";"0";"2018-01-04 14:09:47";"-17.444";"14.6978"
"7570";"41";"63";"54";"-29554";"3.49";"0";"0";"2018-01-04 14:09:49";"-17.444";"14.6978"
"7571";"57";"81";"72";"-25705";"3.48";"0";"0";"2018-01-04 14:09:50";"-17.444";"14.6978"
"7572";"70";"100";"87";"21806";"3.49";"0";"0";"2018-01-04 14:09:52";"-17.444";"14.6978"
"7573";"73";"106";"90";"-17111";"3.52";"0";"0";"2018-01-04 14:09:54";"-17.444";"14.6978"
"7574";"77";"110";"95";"-1132";"3.77";"0";"0";"2018-01-04 14:09:56";"-17.444";"14.6978"
"7575";"66";"98";"83";"-18398";"3.5";"0";"0";"2018-01-04 14:09:58";"-17.444";"14.6978"
"7576";"62";"94";"78";"-28450";"3.49";"0";"0";"2018-01-04 14:10:00";"-17.444";"14.6978"
"7577";"58";"91";"73";"5057";"3.65";"0";"0";"2018-01-04 14:10:01";"-17.444";"14.6978"
"7578";"51";"78";"65";"2945";"3.5";"0";"0";"2018-01-04 14:10:03";"-17.444";"14.6978"
"7579";"51";"78";"65";"-11897";"3.47";"0";"0";"2018-01-04 14:10:05";"-17.444";"14.6978"
"7580";"49";"77";"63";"-5285";"3.5";"0";"0";"2018-01-04 14:10:06";"-17.444";"14.6978"
"7581";"49";"77";"63";"-32112";"3.47";"0";"0";"2018-01-04 14:10:09";"-17.444";"14.6978"
"7582";"48";"72";"62";"-9248";"3.5";"0";"0";"2018-01-04 14:10:10";"-17.444";"14.6978"
"7583";"48";"72";"62";"2945";"3.86";"0";"0";"2018-01-04 14:10:12";"-17.444";"14.6978"
"7584";"47";"72";"61";"17356";"3.48";"0";"0";"2018-01-04 14:10:14";"-17.444";"14.6978"
"7585";"47";"73";"63";"26325";"3.47";"0";"0";"2018-01-04 14:10:16";"-17.444";"14.6978"
"7586";"44";"68";"60";"25101";"3.48";"0";"0";"2018-01-04 14:10:17";"-17.444";"14.6979"
"7587";"43";"66";"60";"21806";"3.49";"0";"0";"2018-01-04 14:10:19";"-17.444";"14.6979"
"7588";"43";"66";"60";"-10576";"3.73";"0";"0";"2018-01-04 14:10:21";"-17.444";"14.6979"
"7589";"41";"65";"59";"20314";"3.49";"0";"0";"2018-01-04 14:10:23";"-17.444";"14.6979"
"7590";"41";"65";"59";"-28382";"3.47";"0";"0";"2018-01-04 14:10:25";"-17.444";"14.6979"
"7591";"41";"65";"58";"-1132";"3.47";"0";"0";"2018-01-04 14:10:26";"-17.444";"14.6979"
"7592";"42";"67";"58";"-10255";"3.49";"0";"0";"2018-01-04 14:10:28";"-17.444";"14.6979"
"7593";"42";"67";"58";"-22582";"3.49";"0";"0";"2018-01-04 14:10:30";"-17.444";"14.6979"
"7594";"42";"70";"59";"-1132";"3.48";"0";"0";"2018-01-04 14:10:32";"-17.444";"14.6979"
"7595";"42";"70";"59";"29379";"3.48";"0";"0";"2018-01-04 14:10:34";"-17.444";"14.6979"
"7596";"42";"74";"59";"-18777";"3.47";"0";"0";"2018-01-04 14:10:35";"-17.444";"14.6979"
"7597";"42";"74";"59";"-25214";"3.91";"0";"0";"2018-01-04 14:10:37";"-17.444";"14.6979"
"7598";"41";"74";"58";"-3789";"3.47";"0";"0";"2018-01-04 14:10:39";"-17.444";"14.6979"
"7599";"41";"75";"57";"4422";"3.47";"0";"0";"2018-01-04 14:10:41";"-17.444";"14.6979"
"7600";"41";"75";"57";"-29954";"3.47";"0";"0";"2018-01-04 14:10:42";"-17.444";"14.6979"
"7601";"43";"77";"60";"-8864";"3.85";"0";"0";"2018-01-04 14:10:44";"-17.444";"14.6979"
"7602";"42";"75";"59";"-10539";"3.52";"0";"0";"2018-01-04 14:10:46";"-17.444";"14.6979"
"7603";"40";"67";"56";"-5222";"3.52";"0";"0";"2018-01-04 14:10:48";"-17.444";"14.6979"
"7604";"39";"66";"55";"23304";"3.5";"0";"0";"2018-01-04 14:10:50";"-17.444";"14.6979"
"7605";"37";"63";"54";"8370";"3.53";"0";"0";"2018-01-04 14:10:51";"-17.444";"14.6979"
"7606";"35";"63";"51";"12976";"3.48";"0";"0";"2018-01-04 14:10:53";"-17.444";"14.6979"
"7607";"35";"63";"51";"24810";"3.48";"0";"0";"2018-01-04 14:10:55";"-17.444";"14.6979"
"7608";"34";"66";"50";"-10539";"3.69";"0";"0";"2018-01-04 14:10:57";"-17.444";"14.6979"
"7609";"34";"66";"50";"-8864";"3.48";"0";"0";"2018-01-04 14:10:59";"-17.444";"14.6979"
"7610";"39";"71";"55";"7244";"3.47";"0";"0";"2018-01-04 14:11:00";"-17.444";"14.6979"
"7611";"43";"77";"61";"-7181";"3.5";"0";"0";"2018-01-04 14:11:02";"-17.444";"14.6979"
"7612";"47";"83";"65";"5829";"3.72";"0";"0";"2018-01-04 14:11:04";"-17.444";"14.6979"
"7613";"54";"91";"73";"7244";"3.49";"0";"0";"2018-01-04 14:11:06";"-17.444";"14.6979"
"7614";"59";"92";"79";"-20951";"3.48";"0";"0";"2018-01-04 14:11:07";"-17.444";"14.6979"
"7615";"63";"94";"81";"29820";"3.49";"0";"0";"2018-01-04 14:11:09";"-17.444";"14.6979"
"7616";"64";"94";"81";"3998";"3.65";"0";"0";"2018-01-04 14:11:11";"-17.444";"14.6979"
"7617";"64";"94";"81";"-29677";"3.49";"0";"0";"2018-01-04 14:11:13";"-17.444";"14.6979"
"7618";"68";"96";"85";"-2239";"3.49";"0";"0";"2018-01-04 14:11:15";"-17.444";"14.6979"
"7619";"69";"96";"86";"13732";"3.85";"0";"0";"2018-01-04 14:11:16";"-17.444";"14.6978"
"7620";"71";"99";"89";"-22217";"3.49";"0";"0";"2018-01-04 14:11:18";"-17.444";"14.6978"
"7621";"72";"103";"90";"-14518";"3.54";"0";"0";"2018-01-04 14:11:20";"-17.444";"14.6979"
"7622";"72";"105";"90";"32216";"3.48";"0";"0";"2018-01-04 14:11:22";"-17.444";"14.6979"
"7623";"70";"106";"89";"-28450";"3.48";"0";"0";"2018-01-04 14:11:24";"-17.444";"14.6979"
"7624";"69";"104";"86";"1897";"3.5";"0";"0";"2018-01-04 14:11:25";"-17.444";"14.6979"
"7625";"64";"95";"80";"-19812";"3.6";"0";"0";"2018-01-04 14:11:27";"-17.444";"14.6979"
"7626";"62";"91";"78";"12627";"3.49";"0";"0";"2018-01-04 14:11:29";"-17.444";"14.6979"
"7627";"61";"89";"77";"8267";"3.48";"0";"0";"2018-01-04 14:11:31";"-17.444";"14.6979"
"7628";"61";"89";"77";"-13211";"3.5";"0";"0";"2018-01-04 14:11:32";"-17.444";"14.6979"
"7629";"60";"89";"77";"-5222";"3.49";"0";"0";"2018-01-04 14:11:34";"-17.444";"14.6979"
"7630";"60";"89";"77";"-5222";"3.51";"0";"0";"2018-01-04 14:11:36";"-17.444";"14.6979"
"7631";"56";"89";"75";"-12207";"3.51";"0";"0";"2018-01-04 14:11:38";"-17.444";"14.6979"
"7632";"49";"84";"67";"-7913";"3.49";"0";"0";"2018-01-04 14:11:40";"-17.444";"14.6979"
"7633";"43";"80";"62";"15958";"3.5";"0";"0";"2018-01-04 14:11:41";"-17.444";"14.6979"
"7634";"39";"75";"58";"-1132";"3.5";"0";"0";"2018-01-04 14:11:43";"-17.444";"14.6979"
"7635";"35";"68";"53";"20482";"3.53";"0";"0";"2018-01-04 14:11:45";"-17.444";"14.6979"
"7636";"34";"62";"50";"29820";"3.51";"0";"0";"2018-01-04 14:11:47";"-17.444";"14.6979"
"7637";"34";"61";"50";"-7913";"3.5";"0";"0";"2018-01-04 14:11:49";"-17.444";"14.6979"
"7638";"36";"63";"53";"26272";"3.5";"0";"0";"2018-01-04 14:11:50";"-17.444";"14.6979"
"7639";"36";"63";"53";"-1213";"3.5";"0";"0";"2018-01-04 14:11:52";"-17.444";"14.6979"
"7640";"37";"65";"55";"3998";"3.5";"0";"0";"2018-01-04 14:11:54";"-17.444";"14.6979"
"7641";"40";"70";"58";"-17111";"3.65";"0";"0";"2018-01-04 14:11:56";"-17.444";"14.6979"
"7642";"44";"74";"63";"-25977";"3.66";"0";"0";"2018-01-04 14:11:57";"-17.444";"14.6979"
"7643";"50";"82";"71";"17080";"3.49";"0";"0";"2018-01-04 14:11:59";"-17.444";"14.6979"
"7644";"51";"87";"72";"245";"3.65";"0";"0";"2018-01-04 14:12:01";"-17.444";"14.6979"
"7645";"51";"84";"70";"-23477";"3.5";"0";"0";"2018-01-04 14:12:03";"-17.444";"14.6979"
"7646";"50";"85";"67";"-5285";"3.5";"0";"0";"2018-01-04 14:12:05";"-17.444";"14.6979"
"7647";"48";"84";"66";"-28450";"3.5";"0";"0";"2018-01-04 14:12:06";"-17.444";"14.6979"
"7648";"49";"85";"67";"32216";"3.51";"0";"0";"2018-01-04 14:12:08";"-17.444";"14.6979"
"7649";"47";"79";"65";"-23477";"3.51";"0";"0";"2018-01-04 14:12:10";"-17.444";"14.6979"
"7650";"44";"73";"60";"4422";"3.48";"0";"0";"2018-01-04 14:12:12";"-17.444";"14.6979"
"7651";"43";"71";"59";"-24730";"3.5";"0";"0";"2018-01-04 14:12:14";"-17.444";"14.6979"
"7652";"36";"58";"49";"-3866";"3.72";"0";"0";"2018-01-04 14:12:16";"-17.444";"14.6979"
"7653";"27";"47";"39";"-1132";"3.51";"0";"0";"2018-01-04 14:12:17";"-17.444";"14.6979"
"7654";"27";"45";"38";"10096";"3.49";"0";"0";"2018-01-04 14:12:19";"-17.444";"14.6979"
"7655";"26";"45";"38";"5057";"3.51";"0";"0";"2018-01-04 14:12:21";"-17.444";"14.6979"
"7656";"26";"45";"38";"-20951";"3.5";"0";"0";"2018-01-04 14:12:22";"-17.444";"14.6979"
"7657";"25";"44";"37";"20314";"3.51";"0";"0";"2018-01-04 14:12:24";"-17.444";"14.6979"
"7658";"25";"44";"37";"14429";"3.5";"0";"0";"2018-01-04 14:12:26";"-17.444";"14.6979"
"7659";"24";"44";"37";"-18398";"3.52";"0";"0";"2018-01-04 14:12:28";"-17.444";"14.6979"
"7660";"24";"44";"37";"12976";"3.49";"0";"0";"2018-01-04 14:12:30";"-17.444";"14.6979"
"7661";"23";"43";"35";"7244";"3.77";"0";"0";"2018-01-04 14:12:31";"-17.444";"14.6979"
"7662";"24";"46";"36";"245";"3.74";"0";"0";"2018-01-04 14:12:33";"-17.444";"14.6979"
"7663";"31";"56";"47";"245";"3.55";"0";"0";"2018-01-04 14:12:35";"-17.444";"14.6979"
"7664";"39";"71";"57";"-14518";"3.5";"0";"0";"2018-01-04 14:12:37";"-17.444";"14.6979"
"7665";"44";"76";"62";"11532";"3.5";"0";"0";"2018-01-04 14:12:39";"-17.444";"14.6979"
"7666";"54";"94";"75";"29820";"3.5";"0";"0";"2018-01-04 14:12:41";"-17.444";"14.6979"
"7667";"54";"89";"73";"30918";"3.5";"0";"0";"2018-01-04 14:12:42";"-17.444";"14.6979"
"7668";"52";"84";"70";"-7913";"3.47";"0";"0";"2018-01-04 14:12:44";"-17.444";"14.6979"
"7669";"50";"81";"68";"11532";"3.51";"0";"0";"2018-01-04 14:12:46";"-17.444";"14.6979"
"7670";"50";"81";"68";"15888";"3.5";"0";"0";"2018-01-04 14:12:47";"-17.444";"14.6979"
"7671";"49";"77";"66";"-9271";"3.65";"0";"0";"2018-01-04 14:12:49";"-17.444";"14.6979"
"7672";"49";"77";"66";"6122";"3.5";"0";"0";"2018-01-04 14:12:51";"-17.444";"14.6979"
"7673";"67";"97";"86";"18208";"3.51";"0";"0";"2018-01-04 14:12:53";"-17.444";"14.6979"
"7674";"70";"103";"92";"28631";"3.51";"0";"0";"2018-01-04 14:12:55";"-17.444";"14.6979"
"7675";"77";"110";"99";"-23477";"3.5";"0";"0";"2018-01-04 14:12:56";"-17.444";"14.6979"
"7676";"81";"117";"104";"15958";"3.5";"0";"0";"2018-01-04 14:12:58";"-17.444";"14.6979"
"7677";"75";"112";"99";"18832";"3.5";"0";"0";"2018-01-04 14:13:00";"-17.444";"14.6979"
"7678";"73";"110";"95";"27848";"3.49";"0";"0";"2018-01-04 14:13:02";"-17.444";"14.6979"
"7679";"73";"110";"95";"27848";"3.5";"0";"0";"2018-01-04 14:13:04";"-17.444";"14.6979"
"7680";"58";"91";"75";"17356";"3.65";"0";"0";"2018-01-04 14:13:06";"-17.444";"14.6979"
"7681";"57";"88";"76";"-2503";"3.5";"0";"0";"2018-01-04 14:13:07";"-17.444";"14.6979"
"7682";"62";"97";"84";"24810";"3.48";"0";"0";"2018-01-04 14:13:09";"-17.444";"14.6979"
"7683";"59";"89";"80";"-26802";"3.5";"0";"0";"2018-01-04 14:13:11";"-17.444";"14.6979"
"7684";"60";"89";"81";"-8283";"3.48";"0";"0";"2018-01-04 14:13:13";"-17.444";"14.6979"
"7685";"59";"86";"79";"-9248";"3.64";"0";"0";"2018-01-04 14:13:14";"-17.444";"14.6979"
"7686";"59";"86";"79";"-29954";"3.48";"0";"0";"2018-01-04 14:13:16";"-17.444";"14.6979"
"7687";"56";"78";"75";"-20399";"3.48";"0";"0";"2018-01-04 14:13:18";"-17.444";"14.6979"
"7688";"56";"78";"75";"-7181";"3.49";"0";"0";"2018-01-04 14:13:20";"-17.444";"14.6979"
"7689";"70";"95";"90";"-29954";"3.91";"0";"0";"2018-01-04 14:13:22";"-17.444";"14.6979"
"7690";"95";"127";"119";"17356";"3.78";"0";"0";"2018-01-04 14:13:23";"-17.444";"14.6979"
"7691";"124";"167";"153";"7244";"3.47";"0";"0";"2018-01-04 14:13:25";"-17.444";"14.6979"
"7692";"140";"190";"173";"15888";"3.49";"0";"0";"2018-01-04 14:13:27";"-17.444";"14.6979"
"7693";"144";"198";"178";"-28382";"3.49";"0";"0";"2018-01-04 14:13:29";"-17.444";"14.6979"
"7694";"124";"171";"154";"245";"3.49";"0";"0";"2018-01-04 14:13:31";"-17.444";"14.6979"
"7695";"105";"142";"128";"20984";"3.5";"0";"0";"2018-01-04 14:13:32";"-17.444";"14.6979"
"7696";"94";"127";"116";"5829";"3.49";"0";"0";"2018-01-04 14:13:34";"-17.444";"14.6979"
"7697";"96";"130";"117";"14842";"3.54";"0";"0";"2018-01-04 14:13:36";"-17.444";"14.6979"
"7698";"98";"133";"119";"32216";"3.51";"0";"0";"2018-01-04 14:13:38";"-17.444";"14.6979"
"7699";"98";"135";"117";"-24405";"3.5";"0";"0";"2018-01-04 14:13:39";"-17.444";"14.6979"
"7700";"96";"134";"115";"-1132";"3.5";"0";"0";"2018-01-04 14:13:41";"-17.444";"14.6979"
"7701";"94";"131";"113";"10096";"3.58";"0";"0";"2018-01-04 14:13:43";"-17.444";"14.6979"
"7702";"68";"103";"83";"-29954";"3.49";"0";"0";"2018-01-04 14:13:45";"-17.444";"14.6979"
"7703";"64";"96";"80";"18832";"3.5";"0";"0";"2018-01-04 14:13:47";"-17.444";"14.6979"
"7704";"62";"94";"78";"-7181";"3.5";"0";"0";"2018-01-04 14:13:48";"-17.444";"14.6979"
"7705";"62";"94";"78";"29379";"3.5";"0";"0";"2018-01-04 14:13:50";"-17.444";"14.6979"
"7706";"55";"83";"71";"-15508";"3.5";"0";"0";"2018-01-04 14:13:52";"-17.444";"14.6979"
"7707";"56";"82";"71";"21806";"3.51";"0";"0";"2018-01-04 14:13:53";"-17.444";"14.6979"
"7708";"57";"83";"71";"-10539";"3.49";"0";"0";"2018-01-04 14:13:56";"-17.444";"14.6979"
"7709";"53";"81";"68";"-25214";"3.52";"0";"0";"2018-01-04 14:13:57";"-17.444";"14.6979"
"7710";"52";"82";"68";"-5490";"3.5";"0";"0";"2018-01-04 14:13:59";"-17.444";"14.6979"
"7711";"61";"90";"77";"-15903";"3.49";"0";"0";"2018-01-04 14:14:01";"-17.444";"14.6979"
"7712";"69";"100";"84";"4849";"3.52";"0";"0";"2018-01-04 14:14:03";"-17.444";"14.6979"
"7713";"81";"116";"98";"-3789";"3.66";"0";"0";"2018-01-04 14:14:04";"-17.444";"14.6979"
"7714";"83";"116";"100";"1367";"3.48";"0";"0";"2018-01-04 14:14:06";"-17.444";"14.6979"
"7715";"87";"121";"105";"-23618";"3.5";"0";"0";"2018-01-04 14:14:08";"-17.444";"14.6979"
"7716";"82";"118";"102";"-5490";"3.51";"0";"0";"2018-01-04 14:14:10";"-17.444";"14.6979"
"7717";"56";"87";"73";"-23618";"3.49";"0";"0";"2018-01-04 14:14:12";"-17.444";"14.6979"
"7718";"46";"73";"61";"7244";"3.51";"0";"0";"2018-01-04 14:14:13";"-17.444";"14.6979"
"7719";"41";"65";"56";"1367";"3.51";"0";"0";"2018-01-04 14:14:15";"-17.444";"14.6979"
"7720";"38";"57";"50";"3103";"3.51";"0";"0";"2018-01-04 14:14:17";"-17.444";"14.6979"
"7721";"39";"60";"53";"-361";"3.5";"0";"0";"2018-01-04 14:14:18";"-17.444";"14.6979"
"7722";"40";"65";"56";"30284";"3.5";"0";"0";"2018-01-04 14:14:20";"-17.444";"14.6979"
"7723";"39";"65";"57";"3103";"3.5";"0";"0";"2018-01-04 14:14:22";"-17.444";"14.6979"
"7724";"58";"97";"84";"-15508";"3.77";"0";"0";"2018-01-04 14:14:24";"-17.444";"14.6979"
"7725";"75";"127";"107";"-10539";"3.51";"0";"0";"2018-01-04 14:14:26";"-17.444";"14.6979"
"7726";"84";"136";"118";"20984";"3.67";"0";"0";"2018-01-04 14:14:28";"-17.444";"14.6979"
"7727";"91";"148";"126";"-3789";"3.49";"0";"0";"2018-01-04 14:14:29";"-17.444";"14.6979"
"7728";"93";"153";"128";"15521";"3.5";"0";"0";"2018-01-04 14:14:31";"-17.444";"14.6979"
"7729";"89";"143";"121";"6605";"3.49";"0";"0";"2018-01-04 14:14:33";"-17.444";"14.6979"
"7730";"86";"137";"117";"30918";"3.5";"0";"0";"2018-01-04 14:14:34";"-17.444";"14.6979"
"7731";"80";"124";"109";"-29554";"3.5";"0";"0";"2018-01-04 14:14:37";"-17.444";"14.6979"
"7732";"53";"83";"72";"-12203";"3.5";"0";"0";"2018-01-04 14:14:38";"-17.444";"14.6979"
"7733";"51";"82";"71";"30918";"3.51";"0";"0";"2018-01-04 14:14:40";"-17.444";"14.6979"
"7734";"46";"76";"64";"-3789";"3.51";"0";"0";"2018-01-04 14:14:42";"-17.444";"14.6979"
"7735";"46";"74";"62";"6605";"3.5";"0";"0";"2018-01-04 14:14:43";"-17.444";"14.6979"
"7736";"46";"74";"62";"3103";"3.5";"0";"0";"2018-01-04 14:14:45";"-17.444";"14.6979"
"7737";"65";"100";"86";"23304";"3.49";"0";"0";"2018-01-04 14:14:47";"-17.444";"14.6979"
"7738";"78";"117";"101";"-1132";"3.49";"0";"0";"2018-01-04 14:14:49";"-17.444";"14.6979"
"7739";"125";"180";"161";"-17146";"3.53";"0";"0";"2018-01-04 14:14:51";"-17.444";"14.6979"
"7740";"156";"223";"199";"-20399";"3.5";"0";"0";"2018-01-04 14:14:53";"-17.444";"14.6979"
"7741";"169";"243";"216";"-27216";"3.49";"0";"0";"2018-01-04 14:14:54";"-17.444";"14.6979"
"7742";"164";"232";"209";"3103";"3.49";"0";"0";"2018-01-04 14:14:56";"-17.444";"14.6979"
"7743";"172";"247";"219";"27848";"3.49";"0";"0";"2018-01-04 14:14:58";"-17.444";"14.6979"
"7744";"173";"252";"222";"-31516";"3.5";"0";"0";"2018-01-04 14:14:59";"-17.444";"14.6979"
"7745";"176";"254";"224";"32464";"3.49";"0";"0";"2018-01-04 14:15:01";"-17.444";"14.6979"
"7746";"170";"246";"217";"7244";"3.5";"0";"0";"2018-01-04 14:15:03";"-17.444";"14.6979"
